KoordID;Kanton;Year;Crop;Crop_Category;Label;Altitude;Area_ha;Yield_dt_ha;Use;Source
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;415;0.4;28;2;Farmer
ID31;AG;2015;Ext_meadow;Ext_grassland;Conv;445;0.15;NA;2;Farmer
ID27;AG;2013;Ext_meadow;Ext_grassland;Bio;429;0.21;NA;3;Farmer
ID37;AG;2013;Ext_meadow;Ext_grassland;Conv;431;1.67;NA;3;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;416;0.28;NA;3;Farmer
ID48;SG;2014;Ext_meadow;Ext_grassland;Conv;430;0.44;NA;2;Farmer
ID3;VD;2015;Ext_meadow;Ext_grassland;Conv;601;0.8;NA;NA;Farmer
ID37;AG;2013;Ext_meadow;Ext_grassland;Conv;431;0.2;NA;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;552;0.1;NA;2;Farmer
ID38;AG;2013;Ext_meadow;Ext_grassland;Conv;508;0.22;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;419;0.46;NA;3;Farmer
ID1;VD;2015;Ext_meadow;Ext_grassland;Conv;599;1.75;NA;1;Farmer
ID27;AG;2013;Ext_meadow;Ext_grassland;Bio;443;0.44;NA;2;Farmer
ID36;LU;2014;Ext_meadow;Ext_grassland;Conv;830;0.27;NA;NA;Farmer
ID5;VD;2013;Ext_meadow;Ext_grassland;Conv;455;0.25;NA;NA;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;417;1.3;NA;3;Farmer
ID2;VD;2014;Ext_meadow;Ext_grassland;Conv;510;2.6;NA;2;Farmer
ID9;FR;2015;Ext_meadow;Ext_grassland;Conv;744;1.95;NA;3;Farmer
ID9;FR;2013;Ext_meadow;Ext_grassland;Conv;677;0.65;NA;3;Farmer
ID44;SG;2014;Ext_meadow;Ext_grassland;Conv;545;0.6;NA;3;Farmer
ID13;FR;2015;Ext_meadow;Ext_grassland;Conv;571;0.18;NA;3;Farmer
ID13;FR;2014;Ext_meadow;Ext_grassland;Conv;579;0.2;NA;3;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;540;0.22;NA;2;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;551;0.22;NA;2;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;543;0.31;NA;2;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;551;0.22;NA;2;Farmer
ID17;FR;2014;Ext_meadow;Ext_grassland;Conv;622;0.69;50;2;Farmer
ID48;SG;2013;Ext_meadow;Ext_grassland;Conv;417;0.04;NA;2;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;405;0.15;NA;2;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;555;0.5338;NA;NA;Farmer
ID6;VD;2014;Ext_meadow;Ext_grassland;Conv;594;0.49;NA;3.5;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;555;0.5338;NA;NA;Farmer
ID27;AG;2015;Ext_meadow;Ext_grassland;Conv;434;0.35;NA;3;Farmer
ID6;VD;2013;Ext_meadow;Ext_grassland;Conv;698;0.62;NA;2;Farmer
ID6;VD;2014;Ext_meadow;Ext_grassland;Conv;698;0.62;NA;2;Farmer
ID6;VD;2014;Ext_meadow;Ext_grassland;Conv;687;2;NA;3;Farmer
ID37;AG;2013;Ext_meadow;Ext_grassland;Conv;400;0.15;NA;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;558;0.47;NA;3;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;400;0.15;NA;3;Farmer
ID37;AG;2015;Ext_meadow;Ext_grassland;Conv;400;0.15;NA;3;Farmer
ID18;BE;2012;Ext_meadow;Ext_grassland;Extenso;602;1.15;NA;3.5;Farmer
ID18;BE;2014;Ext_meadow;Ext_grassland;Extenso;602;1.15;NA;3.5;Farmer
ID18;BE;2013;Ext_meadow;Ext_grassland;Extenso;602;1.15;NA;3.5;Farmer
ID38;AG;2013;Ext_meadow;Ext_grassland;Conv;504;0.26;NA;2;Farmer
ID31;AG;2013;Ext_meadow;Ext_grassland;Conv;451;0.45;NA;3;Farmer
ID18;BE;2014;Ext_meadow;Ext_grassland;Conv;597;0.05;NA;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;417;0.26;NA;2;Farmer
ID26;LU;2014;Ext_meadow;Ext_grassland;Conv;641;0.4;NA;3;Farmer
ID37;AG;2015;Ext_meadow;Ext_grassland;Conv;422;0.3;NA;3;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;422;0.3;NA;3;Farmer
ID26;LU;2012;Ext_meadow;Ext_grassland;Conv;621;0.25;NA;1.5;Farmer
ID1;VD;2014;Ext_meadow;Ext_grassland;Conv;599;1.75;NA;1;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;417;0.69;NA;3;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;417;0.69;NA;2;Farmer
ID33;AG;2014;Ext_meadow;Ext_grassland;Conv;392;0.23;NA;NA;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;424;0.6;62.5;3;Farmer
ID26;LU;2012;Ext_meadow;Ext_grassland;Conv;641;0.15;NA;2;Farmer
ID2;VD;2015;Ext_meadow;Ext_grassland;Conv;532;1.15;NA;2;Farmer
ID13;FR;2014;Ext_meadow;Ext_grassland;Conv;571;0.18;NA;3;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;416;0.58;NA;2;Farmer
ID9;FR;2014;Ext_meadow;Ext_grassland;Conv;744;1.95;NA;3;Farmer
ID21;BE;2013;Ext_meadow;Ext_grassland;Conv;624;1.1709;32.5;2;Farmer
ID13;FR;2013;Ext_meadow;Ext_grassland;Conv;570;0.3;NA;3;Farmer
ID17;FR;2015;Ext_meadow;Ext_grassland;Conv;650;0.3;NA;3;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;551;0.17;NA;2;Farmer
ID6;VD;2015;Ext_meadow;Ext_grassland;Conv;594;0.49;NA;3;Farmer
ID2;VD;2014;Ext_meadow;Ext_grassland;Conv;502;3.61;NA;NA;Farmer
ID15;FR;2014;Ext_meadow;Ext_grassland;Conv;693;5.715;30;2;Farmer
ID11;FR;2013;Ext_meadow;Ext_grassland;Conv;621;1.2;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;418;0.5;NA;3;Farmer
ID1;VD;2014;Ext_meadow;Ext_grassland;Conv;594;0.3;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;415;0.5;NA;3;Farmer
ID48;SG;2014;Ext_meadow;Ext_grassland;Conv;422;0.32;NA;3;Farmer
ID12;VD;2015;Ext_meadow;Ext_grassland;Conv;549;0.6;NA;NA;Farmer
ID12;VD;2014;Ext_meadow;Ext_grassland;Conv;549;0.6;NA;NA;Farmer
ID15;FR;2015;Ext_meadow;Ext_grassland;Conv;755;0.63;57;2;Farmer
ID30;AG;2013;Ext_meadow;Ext_grassland;Conv;438;0.95;NA;3;Farmer
ID32;LU;2012;Ext_meadow;Ext_grassland;Conv;686;0.33;NA;2;Farmer
ID12;VD;2015;Ext_meadow;Ext_grassland;Conv;517;0.7;NA;NA;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;606;0.62;NA;2;Farmer
ID30;AG;2013;Ext_meadow;Ext_grassland;Conv;423;0.28;NA;NA;Farmer
ID43;TG;2013;Ext_meadow;Ext_grassland;Bio;624;0.15;NA;2;Farmer
ID3;VD;2013;Ext_meadow;Ext_grassland;Conv;601;0.8;NA;NA;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;431;1.67;21;3;Farmer
ID38;AG;2014;Ext_meadow;Ext_grassland;Conv;504;0.26;NA;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;418;0.79;NA;3;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;416;0.28;NA;3;Farmer
ID44;SG;2013;Ext_meadow;Ext_grassland;Conv;599;0.77;20;2;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;564;0.15;NA;2;Farmer
ID37;AG;2014;Ext_meadow;Ext_grassland;Conv;431;0.2;NA;3;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;419;0.46;NA;3;Farmer
ID28;LU;2013;Ext_meadow;Ext_grassland;Conv;495;0.58;NA;1.5;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;417;1.3;NA;3;Farmer
ID1;VD;2015;Ext_meadow;Ext_grassland;Conv;593;0.86;NA;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;564;0.85;NA;2;Farmer
ID12;VD;2014;Ext_meadow;Ext_grassland;Conv;567;0.3;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;416;0.58;NA;2;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;599;0.9;20;2;Farmer
ID9;FR;2015;Ext_meadow;Ext_grassland;Conv;677;0.13;NA;3;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;416;0.4;NA;2;Farmer
ID34;AG;2014;Ext_meadow;Ext_grassland;Conv;320;0.43;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;417;0.17;NA;3;Farmer
ID40;TG;2012;Ext_meadow;Ext_grassland;Conv;383;0.47;NA;2;Farmer
ID12;VD;2013;Ext_meadow;Ext_grassland;Conv;536;0.32;20;NA;Farmer
ID15;FR;2013;Ext_meadow;Ext_grassland;Conv;693;2.95;30;2;Farmer
ID37;AG;2013;Ext_meadow;Ext_grassland;Conv;405;0.15;NA;2;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;556;0.45;NA;2.5;Farmer
ID13;FR;2014;Ext_meadow;Ext_grassland;Conv;567;0.2;NA;3;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;550;0.37;NA;NA;Farmer
ID7;FR;2013;Ext_meadow;Ext_grassland;Conv;725;1.6;NA;3;Farmer
ID32;LU;2013;Ext_meadow;Ext_grassland;Conv;640;0.17;NA;NA;Farmer
ID6;VD;2015;Ext_meadow;Ext_grassland;Conv;615;1.53;NA;3;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;414;0.21;NA;2;Farmer
ID31;AG;2013;Ext_meadow;Ext_grassland;Conv;455;0.35;NA;3;Farmer
ID48;SG;2014;Ext_meadow;Ext_grassland;Conv;435;0.2;NA;3;Farmer
ID3;VD;2013;Ext_meadow;Ext_grassland;Conv;605;1.2;NA;NA;Farmer
ID27;AG;2013;Ext_meadow;Ext_grassland;Bio;445;0.5;NA;3;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;415;0.4;28;2;Farmer
ID48;SG;2015;Ext_meadow;Ext_grassland;Conv;435;0.2;NA;3;Farmer
ID16;FR;2015;Ext_meadow;Ext_grassland;Conv;499;0.63;NA;1;Farmer
ID27;AG;2015;Ext_meadow;Ext_grassland;Bio;445;0.5;NA;3;Farmer
ID27;AG;2015;Ext_meadow;Ext_grassland;Bio;429;0.21;NA;3;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;416;0.28;NA;3;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;540;0.21;30;2;Farmer
ID31;AG;2014;Ext_meadow;Ext_grassland;Conv;451;0.45;NA;3;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;568;0.8;NA;3;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;418;0.79;NA;3;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;558;0.37;NA;NA;Farmer
ID38;AG;2015;Ext_meadow;Ext_grassland;Conv;508;0.22;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;416;0.32;NA;2;Farmer
ID26;LU;2014;Ext_meadow;Ext_grassland;Conv;664;0.44;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;417;1.3;NA;3;Farmer
ID1;VD;2014;Ext_meadow;Ext_grassland;Conv;593;0.86;NA;3;Farmer
ID39;AG;2013;Ext_meadow;Ext_grassland;Conv;382;0.1;NA;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;417;0.3;NA;3;Farmer
ID38;AG;2015;Ext_meadow;Ext_grassland;Conv;508;0.22;NA;2;Farmer
ID26;LU;2012;Ext_meadow;Ext_grassland;Conv;664;0.44;NA;2;Farmer
ID34;AG;2013;Ext_meadow;Ext_grassland;Conv;319;0.25;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;416;0.4;NA;2;Farmer
ID17;FR;2015;Ext_meadow;Ext_grassland;Conv;673;0.1415;NA;NA;Farmer
ID12;VD;2013;Ext_meadow;Ext_grassland;Conv;553;0.5;NA;NA;Farmer
ID48;SG;2015;Ext_meadow;Ext_grassland;Bio;444;0.92;NA;4;Farmer
ID40;TG;2014;Ext_meadow;Ext_grassland;Conv;385;1.22;NA;3;Farmer
ID13;FR;2013;Ext_meadow;Ext_grassland;Conv;579;0.2;NA;3;Farmer
ID38;AG;2015;Ext_meadow;Ext_grassland;Conv;504;0.51;NA;2;Farmer
ID11;FR;2015;Ext_meadow;Ext_grassland;Conv;621;1.2;NA;2;Farmer
ID37;AG;2015;Ext_meadow;Ext_grassland;Conv;405;0.15;NA;2;Farmer
ID31;AG;2013;Ext_meadow;Ext_grassland;Bio;463;2.55;22.5;2;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;543;0.31;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Bio;418;0.8;NA;2;Farmer
ID12;VD;2013;Ext_meadow;Ext_grassland;Conv;549;0.6;NA;NA;Farmer
ID15;FR;2014;Ext_meadow;Ext_grassland;Conv;736;1.1;NA;3;Farmer
ID11;FR;2013;Ext_meadow;Ext_grassland;Conv;621;3.3;NA;3;Farmer
ID29;LU;2013;Ext_meadow;Ext_grassland;Conv;741;0.77;NA;2;Farmer
ID6;VD;2013;Ext_meadow;Ext_grassland;Conv;687;2;NA;3;Farmer
ID18;BE;2012;Ext_meadow;Ext_grassland;Conv;577;0.108;NA;NA;Farmer
ID29;LU;2014;Ext_meadow;Ext_grassland;Conv;741;0.77;NA;2;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;558;0.47;NA;3;Farmer
ID25;BE;2012;Ext_meadow;Ext_grassland;Conv;692;1.35;NA;2;Farmer
ID25;BE;2013;Ext_meadow;Ext_grassland;Conv;692;1.35;NA;2;Farmer
ID25;BE;2014;Ext_meadow;Ext_grassland;Conv;692;1.35;NA;2;Farmer
ID31;AG;2014;Ext_meadow;Ext_grassland;Conv;470;1.03;NA;2;Farmer
ID31;AG;2015;Ext_meadow;Ext_grassland;Conv;470;1.03;NA;2;Farmer
ID38;AG;2015;Ext_meadow;Ext_grassland;Conv;504;0.26;NA;2;Farmer
ID18;BE;2013;Ext_meadow;Ext_grassland;Conv;579;0.24;NA;4;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;416;0.42;NA;3;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;556;0.45;NA;2.5;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;416;0.32;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;416;0.32;NA;2;Farmer
ID34;AG;2013;Ext_meadow;Ext_grassland;Conv;318;0.08;NA;2;Farmer
ID38;AG;2014;Ext_meadow;Ext_grassland;Conv;508;0.22;NA;2;Farmer
ID33;AG;2015;Ext_meadow;Ext_grassland;Conv;396;0.68;NA;NA;Farmer
ID30;AG;2013;Ext_meadow;Ext_grassland;Conv;432;0.35;NA;2;Farmer
ID44;SG;2014;Ext_meadow;Ext_grassland;Conv;599;0.9;20;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;416;0.58;NA;2;Farmer
ID13;FR;2013;Ext_meadow;Ext_grassland;Conv;594;1.1;NA;3;Farmer
ID39;AG;2015;Ext_meadow;Ext_grassland;Conv;382;0.1;NA;2;Farmer
ID13;FR;2015;Ext_meadow;Ext_grassland;Conv;579;0.2;NA;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;540;0.22;NA;2;Farmer
ID34;AG;2015;Ext_meadow;Ext_grassland;Conv;319;0.25;NA;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;415;0.23;30;NA;Farmer
ID13;FR;2013;Ext_meadow;Ext_grassland;Conv;569;0.32;NA;3;Farmer
ID21;BE;2013;Ext_meadow;Ext_grassland;Conv;616;0.74;34.3;3;Farmer
ID40;TG;2013;Ext_meadow;Ext_grassland;Conv;385;1.22;NA;3;Farmer
ID15;FR;2014;Ext_meadow;Ext_grassland;Conv;740;0.58;NA;1;Farmer
ID48;SG;2015;Ext_meadow;Ext_grassland;Conv;417;0.04;NA;2;Farmer
ID15;FR;2015;Ext_meadow;Ext_grassland;Conv;693;2.95;30;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;418;0.5;NA;3;Farmer
ID48;SG;2014;Ext_meadow;Ext_grassland;Conv;417;0.04;NA;2;Farmer
ID15;FR;2013;Ext_meadow;Ext_grassland;Conv;736;1.1;NA;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;551;0.22;NA;2;Farmer
ID11;FR;2014;Ext_meadow;Ext_grassland;Conv;621;3.3;NA;3;Farmer
ID1;VD;2015;Ext_meadow;Ext_grassland;Conv;594;0.3;NA;2;Farmer
ID18;BE;2014;Ext_meadow;Ext_grassland;Conv;579;0.24;NA;2;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Conv;415;0.23;NA;2;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;564;0.15;NA;2;Farmer
ID39;AG;2014;Ext_meadow;Ext_grassland;Bio;387;1;NA;2;Farmer
ID12;VD;2014;Ext_meadow;Ext_grassland;Conv;517;0.7;NA;NA;Farmer
ID44;SG;2014;Ext_meadow;Ext_grassland;Conv;606;0.62;NA;2;Farmer
ID37;AG;2015;Ext_meadow;Ext_grassland;Conv;431;1.67;16.77;3;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Conv;418;1.51;NA;2;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;540;0.21;30;2;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;418;1.51;NA;2;Farmer
ID3;VD;2014;Ext_meadow;Ext_grassland;Conv;601;0.8;NA;NA;Farmer
ID8;FR;2015;Ext_meadow;Ext_grassland;Conv;568;0.8;NA;3;Farmer
ID16;FR;2015;Ext_meadow;Ext_grassland;Conv;490;0.35;47;3;Farmer
ID8;FR;2014;Ext_meadow;Ext_grassland;Conv;568;0.8;NA;3;Farmer
ID16;FR;2013;Ext_meadow;Ext_grassland;Conv;490;0.35;NA;2;Farmer
ID28;LU;2014;Ext_meadow;Ext_grassland;Conv;477;0.66;NA;2;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;599;0.77;20;2;Farmer
ID31;AG;2015;Ext_meadow;Ext_grassland;Conv;484;1.84;NA;3;Farmer
ID34;AG;2013;Ext_meadow;Ext_grassland;Conv;320;0.43;NA;2;Farmer
ID28;LU;2014;Ext_meadow;Ext_grassland;Conv;495;0.58;NA;1.5;Farmer
ID8;FR;2013;Ext_meadow;Ext_grassland;Conv;564;0.85;NA;2;Farmer
ID31;AG;2013;Ext_meadow;Ext_grassland;Conv;443;1.17;NA;3;Farmer
ID12;VD;2013;Ext_meadow;Ext_grassland;Conv;567;0.3;NA;2;Farmer
ID36;LU;2013;Ext_meadow;Ext_grassland;Conv;799;0.03;NA;NA;Farmer
ID30;AG;2014;Ext_meadow;Ext_grassland;Conv;432;0.35;NA;2;Farmer
ID17;FR;2014;Ext_meadow;Ext_grassland;Conv;673;0.2988;NA;3;Farmer
ID44;SG;2015;Ext_meadow;Ext_grassland;Conv;551;0.55;NA;2;Farmer
ID37;AG;2015;Ext_meadow;Ext_grassland;Conv;370;0.39;NA;3;Farmer
ID49;SG;2015;Ext_meadow;Ext_grassland;Conv;417;0.17;NA;3;Farmer
ID47;SG;2013;Ext_meadow;Ext_grassland;Conv;684;0.1;NA;2;Farmer
ID4;VD;2013;Ext_meadow;Ext_grassland;Conv;832;0.09;NA;1;Farmer
ID2;VD;2015;Ext_meadow;Ext_grassland;Bio;502;3.61;NA;NA;Farmer
ID2;VD;2013;Ext_meadow;Ext_grassland;Conv;502;3.61;NA;NA;Farmer
ID49;SG;2013;Ext_meadow;Ext_grassland;Bio;418;0.8;NA;2;Farmer
ID49;SG;2014;Ext_meadow;Ext_grassland;Bio;415;0.31;NA;2;Farmer
